category,name,estimate,true,squared_error
scalar,beta,-0.4034108488816426,-0.3,0.010693803666421921
scalar,xi,0.0,0.8,0.6400000000000001
scalar,eta,0.31455680877425657,0.3,0.00021190068169027335
metric,final_loss,0.533344222262963,,
metric,field_rmse,0.4038840227106696,,
metric,interaction_fro_error,8.851316512906353,,
metric,penalized_objective,0.5376762886814509,,
metric,mple_loss_without_penalty,0.533344222262963,,
metric,lambda_uv_ridge,0.01,,
metric,u_frobenius_norm,387.4864567068228,,
metric,v_frobenius_norm,2.8284271247461894,,
metric,effective_rank,8.0,,
latent_diagnostic,estimated_field_max_abs_entry,12.096114254078397,,
latent_diagnostic,estimated_field_rank,8.0,8.0,
latent_diagnostic,true_field_max_abs_entry,3.2650686781664664,,
latent_diagnostic,true_field_rank,8.0,,
