category,name,estimate,true,squared_error
scalar,beta,-0.31272194624565064,-0.3,0.00016184791627722468
scalar,xi,0.8142151889934998,0.8,0.0002020715981209155
scalar,eta,0.2854439852091503,0.3,0.00021187756659143435
metric,final_loss,0.5376617252309519,,
metric,field_rmse,0.24264829831482318,,
metric,interaction_fro_error,0.13442832419636233,,
metric,penalized_objective,0.5376839446562003,,
metric,mple_loss_without_penalty,0.5376617252309519,,
metric,lambda_uv_ridge,0.0001,,
metric,u_frobenius_norm,249.66964363232705,,
metric,v_frobenius_norm,0.9999999999999999,,
metric,effective_rank,1.0,,
latent_diagnostic,estimated_field_max_abs_entry,1.840750465982899,,
latent_diagnostic,estimated_field_rank,1.0,1.0,
latent_diagnostic,true_field_max_abs_entry,0.6042780643202637,,
latent_diagnostic,true_field_rank,1.0,,
