category,name,estimate,true,squared_error
scalar,beta,-0.07241996098486983,-0.3,0.05179267415812817
scalar,xi,0.9188106161827084,0.8,0.014115962517714848
scalar,eta,0.31517058312404256,0.3,0.0002301465923234852
metric,final_loss,0.5311754200704856,,
metric,field_rmse,0.9883349597608589,,
metric,interaction_fro_error,1.3145379611582337,,
metric,penalized_objective,0.5322007305886985,,
metric,mple_loss_without_penalty,0.5311754200704856,,
metric,lambda_uv_ridge,0.001,,
metric,u_frobenius_norm,543.0015864582213,,
metric,v_frobenius_norm,2.2360679774997907,,
metric,effective_rank,5.0,,
latent_diagnostic,estimated_field_max_abs_entry,47.9593252575887,,
latent_diagnostic,estimated_field_rank,5.0,5.0,
latent_diagnostic,true_field_max_abs_entry,3.00588959115821,,
latent_diagnostic,true_field_rank,5.0,,
