category,name,estimate,true,squared_error
scalar,beta,-0.30427764528375956,-0.3,1.8298249173670477e-05
scalar,xi,0.0,0.8,0.6400000000000001
scalar,eta,0.33544508313934485,0.3,0.0012563539187550692
metric,final_loss,0.4736529662948496,,
metric,field_rmse,0.4650482364853427,,
metric,interaction_fro_error,2.8341935468885127,,
metric,penalized_objective,0.4848230330529054,,
metric,mple_loss_without_penalty,0.4736529662948496,,
metric,lambda_uv_ridge,0.01,,
metric,u_frobenius_norm,138.7796099009765,,
metric,v_frobenius_norm,1.732050807568877,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,5.815156510360752,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
