category,name,estimate,true,squared_error
scalar,beta,-0.17090849990510432,-0.3,0.01666461539675045
scalar,xi,0.9612692463938203,0.8,0.0260077698324307
scalar,eta,0.29971992047535845,0.3,7.844454012343161e-08
metric,final_loss,0.5421437498796117,,
metric,field_rmse,0.22843790887219162,,
metric,interaction_fro_error,1.7843064295369824,,
metric,penalized_objective,0.5526749117186481,,
metric,mple_loss_without_penalty,0.5421437498796117,,
metric,lambda_uv_ridge,0.5,,
metric,u_frobenius_norm,81.48538671381844,,
metric,v_frobenius_norm,2.23606797749979,,
metric,effective_rank,5.0,,
latent_diagnostic,estimated_field_max_abs_entry,0.8215787001557675,,
latent_diagnostic,estimated_field_rank,5.0,5.0,
latent_diagnostic,true_field_max_abs_entry,1.4424881861768222,,
latent_diagnostic,true_field_rank,5.0,,
