category,name,estimate,true,squared_error
parameter,field::intercept,-0.12797375863077162,,
parameter,field::total_pop,-6.42182011845919,,
parameter,field::black_share,-0.23183110276079621,,
parameter,field::hispanic_share,-0.10902015004195376,,
parameter,field::male_1521_share,-0.04549607845270302,,
parameter,field::family_household_share,0.1846704079926297,,
parameter,field::female_household_share,-0.09133538021474175,,
parameter,field::renter_share,-0.11804460656025109,,
parameter,field::vacant_share,-1.319438989122909,,
parameter,tau::t_0,0.003563522031078709,,
parameter,tau::t_1,-0.0902247217659734,,
parameter,tau::t_2,-0.04898189107359779,,
parameter,tau::t_3,0.023696621980379175,,
parameter,tau::t_4,-0.016915580244898934,,
parameter,tau::t_5,-0.027381502752836115,,
parameter,tau::t_6,-0.039979374751802854,,
parameter,tau::t_7,-0.01630335554219829,,
parameter,tau::t_8,-0.050296226327761984,,
parameter,tau::t_9,-0.09631966423679168,,
parameter,tau::t_10,-0.07476543109107046,,
parameter,tau::t_11,-0.07140171333214097,,
parameter,tau::t_12,-0.07689751928808031,,
parameter,tau::t_13,-0.07829787780051009,,
parameter,tau::t_14,0.03480376105989774,,
parameter,beta,-0.1808564849029749,,
parameter,interaction::contiguity,1.9380173112598298,,
parameter,eta,0.24243696039149154,,
metric,final_loss,0.612185696516384,,
