category,name,estimate,true,squared_error
scalar,beta,0.07282777545086203,-0.3,0.13900055014763837
scalar,xi,0.0,0.8,0.6400000000000001
scalar,eta,0.30011863990299387,0.3,1.4075426582396742e-08
metric,final_loss,0.5762271396908681,,
metric,field_rmse,0.40491652161268415,,
metric,interaction_fro_error,7.565334474713312,,
metric,penalized_objective,0.5802410149610938,,
metric,mple_loss_without_penalty,0.5762271396908681,,
metric,lambda_uv_ridge,0.03,,
metric,u_frobenius_norm,219.9733626097499,,
metric,v_frobenius_norm,1.7320508075688772,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,5.786482528920476,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,2.1697492115642,,
latent_diagnostic,true_field_rank,3.0,,
