category,name,estimate,true,squared_error
scalar,beta,-0.12130355339240322,-0.3,0.03193242003018168
scalar,xi,1.1848506505793306,0.8,0.14811002325133396
scalar,eta,0.31421440163150255,0.3,0.00020204921374166265
metric,final_loss,0.53786802186949,,
metric,field_rmse,0.3483834465805997,,
metric,interaction_fro_error,3.6394048680545716,,
metric,penalized_objective,0.5423433761447158,,
metric,mple_loss_without_penalty,0.53786802186949,,
metric,lambda_uv_ridge,0.1,,
metric,u_frobenius_norm,113.68732438048096,,
metric,v_frobenius_norm,0.9999999999999999,,
metric,effective_rank,1.0,,
latent_diagnostic,estimated_field_max_abs_entry,0.7649230161650455,,
latent_diagnostic,estimated_field_rank,1.0,1.0,
latent_diagnostic,true_field_max_abs_entry,0.6094569926029922,,
latent_diagnostic,true_field_rank,1.0,,
