category,name,estimate,true,squared_error
scalar,beta,0.019164401808340555,-0.3,0.10186591538167586
scalar,xi,1.371177271352849,0.8,0.32624347531008596
scalar,eta,0.3313134479149425,0.3,0.000980532020321817
metric,final_loss,0.5596145485456763,,
metric,field_rmse,0.4745083091861148,,
metric,interaction_fro_error,5.401433877672986,,
metric,penalized_objective,0.5615356029567775,,
metric,mple_loss_without_penalty,0.5596145485456763,,
metric,lambda_uv_ridge,1.0,,
metric,u_frobenius_norm,23.53496644552945,,
metric,v_frobenius_norm,0.9999999999999999,,
metric,effective_rank,1.0,,
latent_diagnostic,estimated_field_max_abs_entry,0.24633986037817865,,
latent_diagnostic,estimated_field_rank,1.0,1.0,
latent_diagnostic,true_field_max_abs_entry,0.5789023353487094,,
latent_diagnostic,true_field_rank,1.0,,
