category,name,estimate,true,squared_error
scalar,beta,-0.3108150230049995,-0.3,0.00011696472259866919
scalar,xi,0.0,0.8,0.6400000000000001
scalar,eta,0.30769562536840445,0.3,5.922264981083024e-05
metric,final_loss,0.5172202431709333,,
metric,field_rmse,0.3182005510534551,,
metric,interaction_fro_error,7.554968631331847,,
metric,penalized_objective,0.5598309532308025,,
metric,mple_loss_without_penalty,0.5172202431709333,,
metric,lambda_uv_ridge,18.0,,
metric,u_frobenius_norm,20.67330228501981,,
metric,v_frobenius_norm,20.673302020557124,,
metric,effective_rank,10.0,,
latent_diagnostic,estimated_field_max_abs_entry,1.1316867564782334,,
latent_diagnostic,estimated_field_rank,10.0,10.0,
latent_diagnostic,true_field_max_abs_entry,2.0,,
latent_diagnostic,true_field_rank,21.0,,
