category,name,estimate,true,squared_error
scalar,beta,-0.04551153004715653,,
scalar,xi,0.9954329289634255,,
scalar,eta,-0.06610976896246741,,
metric,final_loss,0.3943895686026733,,
metric,penalized_objective,0.4015252737943987,,
metric,mple_loss_without_penalty,0.3943895686026733,,
metric,lambda_uv_ridge,0.005,,
metric,u_frobenius_norm,615.2361106781198,,
metric,v_frobenius_norm,2.8284271247461903,,
metric,effective_rank,8.0,,
latent_diagnostic,estimated_field_max_abs_entry,15.2850092816947,,
latent_diagnostic,estimated_field_rank,8.0,8.0,
