category,name,estimate,true,squared_error
scalar,beta,-0.3157220684522665,-0.3,0.00024718343641775463
scalar,xi,0.0,0.8,0.6400000000000001
scalar,eta,0.31597320887960273,0.3,0.00025514340191141983
metric,final_loss,0.5673991346176174,,
metric,field_rmse,0.35835314237213595,,
metric,interaction_fro_error,2.1145430988766365,,
metric,penalized_objective,0.574749422583496,,
metric,mple_loss_without_penalty,0.5673991346176174,,
metric,lambda_uv_ridge,0.05,,
metric,u_frobenius_norm,60.59821765480689,,
metric,v_frobenius_norm,1.7320508075688779,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,5.064417722127184,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,1.115065726783152,,
latent_diagnostic,true_field_rank,3.0,,
