time_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,0.165,0.0416293165929973,0.0965,0.16599999999999998,0.22,16
1,0.188,0.044113490000225554,0.1085,0.194,0.2625,16
2,0.20775000000000002,0.05016908908880049,0.131,0.2,0.306,16
3,0.2175,0.039645302369889925,0.1515,0.216,0.288,16
4,0.20950000000000002,0.05031649828833481,0.1135,0.218,0.2865,16
5,0.21625,0.050704413022931244,0.131,0.214,0.309,16
6,0.24775,0.04043436038816491,0.1925,0.242,0.33699999999999997,16
7,0.23625,0.04281281934187468,0.14650000000000002,0.244,0.2905,16
8,0.23375,0.035410979935607545,0.1805,0.22799999999999998,0.2875,16
9,0.22625,0.053980899399695075,0.1385,0.222,0.31,16
10,0.21725,0.046405145188868874,0.14150000000000001,0.212,0.3035,16
11,0.21550000000000002,0.07042549254353853,0.094,0.222,0.328,16
12,0.244,0.04420407221060069,0.165,0.25,0.3025,16
13,0.22225,0.04751775983777013,0.124,0.224,0.2925,16
14,0.2225,0.04056784440908834,0.1535,0.23199999999999998,0.2835,16
15,0.2395,0.030162062263711344,0.195,0.236,0.299,16
16,0.19825,0.03682305663575472,0.11449999999999999,0.204,0.249,16
17,0.188,0.04512205669071391,0.1095,0.19,0.2565,16
18,0.21150000000000002,0.04209216079034195,0.156,0.218,0.273,16
19,0.22399999999999998,0.044519658579104136,0.1555,0.22,0.304,16
20,0.24225000000000002,0.0498992735418062,0.1685,0.24,0.347,16
21,0.2575,0.03797038319532738,0.1815,0.262,0.316,16
22,0.21525,0.044276828025503354,0.1305,0.22599999999999998,0.27899999999999997,16
23,0.206,0.05562373594069352,0.10600000000000001,0.212,0.282,16
24,0.20975,0.03408720434415236,0.14650000000000002,0.204,0.258,16
25,0.20900000000000002,0.04112177038990418,0.1455,0.20400000000000001,0.27999999999999997,16
26,0.23199999999999998,0.05093132631298738,0.1545,0.22799999999999998,0.3225,16
27,0.21625,0.04343889386252832,0.132,0.218,0.2935,16
28,0.22425,0.05581162513312078,0.1255,0.214,0.318,16
29,0.21975,0.04782193534352202,0.15,0.21,0.3125,16
30,0.22025,0.05648838376161952,0.111,0.228,0.296,16
31,0.23125,0.04885117705849061,0.14550000000000002,0.228,0.3105,16
32,0.20274999999999999,0.055239818066318794,0.09899999999999999,0.212,0.2875,16
33,0.20125,0.04640514518886888,0.122,0.198,0.295,16
34,0.19674999999999998,0.034848780466466826,0.14200000000000002,0.188,0.2505,16
35,0.21325,0.035936576075079836,0.14300000000000002,0.216,0.269,16
36,0.21725,0.04332940687339258,0.15050000000000002,0.21,0.298,16
37,0.20925,0.0502338282435253,0.14150000000000001,0.20800000000000002,0.288,16
38,0.2005,0.050117362260996945,0.108,0.204,0.2695,16
39,0.21375000000000002,0.06026555815720949,0.1085,0.216,0.3065,16
40,0.2165,0.06047933531380781,0.091,0.214,0.2945,16
41,0.21375,0.03507046478163642,0.1345,0.222,0.259,16
42,0.22225,0.05573093844535547,0.138,0.226,0.3045,16
43,0.19325,0.03954032751508262,0.136,0.194,0.2645,16
44,0.21025,0.03709363152887568,0.1405,0.214,0.2665,16
45,0.20224999999999999,0.05203784680403293,0.11800000000000001,0.20600000000000002,0.295,16
46,0.22074999999999997,0.03504907274094423,0.159,0.22,0.27599999999999997,16
47,0.1975,0.0600811950613501,0.0915,0.20600000000000002,0.299,16
48,0.22525,0.04926903185572049,0.1615,0.22599999999999998,0.2985,16
49,0.22250000000000003,0.03088284313336452,0.161,0.22999999999999998,0.264,16
