category,name,estimate,true,squared_error
scalar,beta,-0.2910729998550837,-0.3,7.9691331587335e-05
scalar,xi,0.7617724216512723,0.8,0.0014613477464081146
scalar,eta,0.3215583108139986,0.3,0.00046476076515296967
metric,final_loss,0.4009331320824402,,
metric,field_rmse,0.42314229301569134,,
metric,interaction_fro_error,0.13543044483642375,,
metric,penalized_objective,0.4148519247780414,,
metric,mple_loss_without_penalty,0.4009331320824402,,
metric,lambda_uv_ridge,0.01,,
metric,u_frobenius_norm,186.53144973168193,,
metric,v_frobenius_norm,1.7320508075688776,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,5.54245212338316,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,7.412669721788811,,
latent_diagnostic,true_field_rank,3.0,,
