category,name,estimate,true,squared_error
scalar,beta,-0.6728863546157752,-0.3,0.13904423345864164
scalar,xi,0.6965932906315119,0.8,0.010692947542418979
scalar,eta,0.0967286318179283,0.3,0.041319249122611354
metric,final_loss,0.2163720314270434,,
metric,field_rmse,1.979121202466557,,
metric,interaction_fro_error,0.27332242959084835,,
metric,penalized_objective,0.2493778604367104,,
metric,mple_loss_without_penalty,0.2163720314270434,,
metric,lambda_uv_ridge,0.001,,
metric,u_frobenius_norm,312.87743421773376,,
metric,v_frobenius_norm,1.7320508075688776,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,11.92463361645548,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,0.0,,
latent_diagnostic,true_field_rank,0.0,,
