category,name,estimate,true,squared_error
scalar,beta,-0.09438442330506666,-0.3,0.04227776537959001
scalar,xi,0.9413247494757652,0.8,0.019972684814387773
scalar,eta,0.3135731260014274,0.3,0.0001842297494506247
metric,final_loss,0.5374825142438819,,
metric,field_rmse,0.45954906539550916,,
metric,interaction_fro_error,1.5636376108964936,,
metric,penalized_objective,0.5412531603326663,,
metric,mple_loss_without_penalty,0.5374825142438819,,
metric,lambda_uv_ridge,0.01,,
metric,u_frobenius_norm,344.87683434917017,,
metric,v_frobenius_norm,2.2360679774997907,,
metric,effective_rank,5.0,,
latent_diagnostic,estimated_field_max_abs_entry,11.478523833909573,,
latent_diagnostic,estimated_field_rank,5.0,5.0,
latent_diagnostic,true_field_max_abs_entry,2.906201153196921,,
latent_diagnostic,true_field_rank,5.0,,
