time_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,0.01025,0.035748251705503026,-0.0435,0.002,0.07100000000000001,16
1,0.0062499999999999995,0.053906748186103755,-0.106,0.016,0.0785,16
2,0.00024999999999999935,0.05588324883182795,-0.0795,-0.008,0.1005,16
3,0.02025,0.04548557463636137,-0.079,0.028,0.068,16
4,-0.01625,0.04908092806783507,-0.08,-0.028,0.0745,16
5,-0.003,0.05361902647381805,-0.081,-0.016,0.10600000000000001,16
6,0.00275,0.03503480412389942,-0.065,0.002,0.058499999999999996,16
7,0.039,0.029274562336608898,-0.002,0.034,0.1,16
8,0.022500000000000003,0.042517643396594786,-0.040999999999999995,0.016,0.0925,16
9,0.010000000000000002,0.05438749856354859,-0.066,-0.004,0.113,16
10,-0.027999999999999997,0.04929503017546495,-0.0945,-0.038,0.0635,16
11,-0.03275,0.059619103482021596,-0.13899999999999998,-0.026000000000000002,0.0515,16
12,0.0062499999999999995,0.05253510730930318,-0.0975,0.014,0.08449999999999999,16
13,0.01175,0.03837886788325054,-0.0555,0.016,0.0765,16
14,4.336808689942018e-19,0.03891015291668744,-0.077,0.002,0.042499999999999996,16
15,0.0155,0.0393668642388494,-0.0525,0.02,0.077,16
16,0.01575,0.02467665901211102,-0.021,0.018000000000000002,0.058,16
17,-0.0010000000000000005,0.036262928728937494,-0.064,-0.01,0.06749999999999999,16
18,0.006249999999999999,0.034697802524079245,-0.055,0.018000000000000002,0.044,16
19,-0.011,0.04262628297189423,-0.0885,-0.01,0.058,16
20,0.01925,0.039980463979298685,-0.0405,0.014,0.097,16
21,0.03,0.0332264954516723,-0.016,0.03,0.084,16
22,0.0012500000000000002,0.038799967783491776,-0.0615,0.002,0.0665,16
23,-0.00375,0.028929872104798526,-0.061,-0.004,0.044,16
24,-0.0225,0.034347488991191194,-0.07350000000000001,-0.032,0.042,16
25,-0.01375,0.05817162108794975,-0.1145,-0.016,0.0745,16
26,-0.01425,0.06001614366151827,-0.0975,-0.038,0.09949999999999999,16
27,-0.01975,0.03260272227897542,-0.0715,-0.02,0.046,16
28,-0.01225,0.03305960526080128,-0.07100000000000001,-0.018000000000000002,0.0485,16
29,-0.0275,0.036520542164650296,-0.0955,-0.024,0.034999999999999996,16
30,0.009750000000000002,0.049456420210120346,-0.08,0.006,0.097,16
31,0.0072499999999999995,0.042147805399569735,-0.06,0.002,0.0905,16
32,-0.0155,0.041203761964170214,-0.08499999999999999,-0.02,0.0485,16
33,-0.03325,0.036296521871936986,-0.10049999999999999,-0.034,0.0335,16
34,-0.029,0.051701063818842256,-0.127,-0.016,0.056,16
35,-0.008499999999999999,0.03727935085271738,-0.06999999999999999,0.006,0.05,16
36,-0.022000000000000002,0.05033885179461288,-0.09799999999999999,-0.034,0.0765,16
37,-0.035,0.0422729227756965,-0.0915,-0.048,0.0465,16
38,-0.02125,0.03833324275351617,-0.1085,-0.014,0.028,16
39,0.024499999999999997,0.06619478831448893,-0.1065,0.03,0.1025,16
40,0.0165,0.0524952378792591,-0.06999999999999999,0.004,0.09949999999999999,16
41,-0.0030000000000000005,0.029748949561287034,-0.052,0.004,0.042499999999999996,16
42,0.014750000000000001,0.041802362373435306,-0.042,0.002,0.089,16
43,0.009500000000000001,0.04199702370406742,-0.0625,0.002,0.0825,16
44,-0.00575,0.04059479646457166,-0.09,0.002,0.0465,16
45,0.003000000000000001,0.05797413216254298,-0.088,-0.008,0.1325,16
46,0.0155,0.040345383874738384,-0.042,0.018000000000000002,0.08199999999999999,16
47,0.020749999999999998,0.06571481948540983,-0.09200000000000001,0.006,0.1425,16
48,0.012,0.06041522986797286,-0.093,-0.002,0.105,16
49,0.01075,0.03833324275351617,-0.076,0.022,0.0595,16
