category,name,estimate,true,squared_error
parameter,field::intercept,0.25571384219044113,,
parameter,field::total_pop,-4.464720903262204,,
parameter,field::black_share,-0.10719396640557081,,
parameter,field::hispanic_share,-0.11795897160879076,,
parameter,field::male_1521_share,0.15865411669828358,,
parameter,field::family_household_share,0.13426818217398648,,
parameter,field::female_household_share,-0.10591895714150824,,
parameter,field::renter_share,-0.10008688887768309,,
parameter,field::vacant_share,-1.3938061605590324,,
parameter,tau::t_0,0.02852284513125499,,
parameter,tau::t_1,-0.06328467949237385,,
parameter,tau::t_2,-0.02153259908188749,,
parameter,tau::t_3,0.041769748643199205,,
parameter,tau::t_4,9.14648464828611e-05,,
parameter,tau::t_5,-0.021552941449428143,,
parameter,tau::t_6,-0.01741517273897596,,
parameter,tau::t_7,0.00529054089414833,,
parameter,tau::t_8,-0.02799861716978608,,
parameter,tau::t_9,-0.06735517613279286,,
parameter,tau::t_10,-0.027586099876694574,,
parameter,tau::t_11,-0.030380227437869577,,
parameter,tau::t_12,-0.056332097815973266,,
parameter,tau::t_13,-0.06584653070469125,,
parameter,tau::t_14,0.08159619007032336,,
parameter,beta,0.1209890657249697,,
parameter,interaction::knn_16,1.079679273760034,,
parameter,eta,0.36067640434181925,,
metric,final_loss,0.4898943838387455,,
