category,name,estimate,true,squared_error
scalar,beta,-0.056070436433613716,-0.3,0.05950163198168769
scalar,xi,1.30452562214302,0.8,0.2545461033988013
scalar,eta,0.32933164590273534,0.3,0.0008603454513634514
metric,final_loss,0.5018664339140653,,
metric,field_rmse,0.46208471114617544,,
metric,interaction_fro_error,5.582144963073581,,
metric,penalized_objective,0.5038740963398771,,
metric,mple_loss_without_penalty,0.5018664339140653,,
metric,lambda_uv_ridge,0.5,,
metric,u_frobenius_norm,37.292784111960955,,
metric,v_frobenius_norm,1.0,,
metric,effective_rank,1.0,,
latent_diagnostic,estimated_field_max_abs_entry,0.34578074633027667,,
latent_diagnostic,estimated_field_rank,1.0,1.0,
latent_diagnostic,true_field_max_abs_entry,0.6094569926029922,,
latent_diagnostic,true_field_rank,1.0,,
