category,name,estimate,true,squared_error
scalar,beta,-0.08659629690180781,-0.3,0.04554114049602136
scalar,xi,1.0221410309131065,0.8,0.04934663761513771
scalar,eta,0.2729655734042711,0.3,0.0007308602213598547
metric,final_loss,0.6466454593623678,,
metric,field_rmse,0.5,,
metric,interaction_fro_error,1.3896766617337295,,
latent_diagnostic,estimated_field_max_abs_entry,0.0,,
latent_diagnostic,estimated_field_rank,0.0,0.0,
latent_diagnostic,true_field_max_abs_entry,3.2603939835243385,,
latent_diagnostic,true_field_rank,3.0,,
