category,name,estimate,true,squared_error
scalar,beta,-0.27381526860758354,-0.3,0.0006856401580929995
scalar,xi,0.6274784321086773,0.8,0.029763691387680296
scalar,eta,0.2818416940346765,0.3,0.00032972407553030205
metric,final_loss,0.5802045524211485,,
metric,field_rmse,0.3051071885766844,,
metric,interaction_fro_error,0.6111993930208443,,
metric,penalized_objective,0.5970865568039994,,
metric,mple_loss_without_penalty,0.5802045524211485,,
metric,lambda_uv_ridge,1.0,,
metric,u_frobenius_norm,16.9793694119096,,
metric,v_frobenius_norm,1.7320508075688765,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,0.7249275798864752,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,2.8579940649131412,,
latent_diagnostic,true_field_rank,3.0,,
