category,name,estimate,true,squared_error
scalar,beta,-0.18738829243750574,-0.3,0.012681396680140724
scalar,xi,0.8903877879039195,0.8,0.008169952202163926
scalar,eta,0.28916805791558625,0.3,0.00011733096932009342
metric,final_loss,0.5264370433155436,,
metric,field_rmse,0.3467418867817995,,
metric,interaction_fro_error,1.000063649548801,,
metric,penalized_objective,0.5436917818405368,,
metric,mple_loss_without_penalty,0.5264370433155436,,
metric,lambda_uv_ridge,0.1,,
metric,u_frobenius_norm,244.53762328418682,,
metric,v_frobenius_norm,2.828427124746189,,
metric,effective_rank,8.0,,
latent_diagnostic,estimated_field_max_abs_entry,2.473064719226612,,
latent_diagnostic,estimated_field_rank,8.0,8.0,
latent_diagnostic,true_field_max_abs_entry,3.00588959115821,,
latent_diagnostic,true_field_rank,5.0,,
