category,name,estimate,true,squared_error
scalar,beta,-0.001058471279468308,,
scalar,xi,1.091654663857322,,
scalar,eta,-0.03619767102798539,,
metric,final_loss,0.38566313778028327,,
metric,penalized_objective,0.3898760183298402,,
metric,mple_loss_without_penalty,0.38566313778028327,,
metric,lambda_uv_ridge,0.001,,
metric,u_frobenius_norm,1132.4538929302255,,
metric,v_frobenius_norm,2.8284271247461903,,
metric,effective_rank,8.0,,
latent_diagnostic,estimated_field_max_abs_entry,43.08639378576307,,
latent_diagnostic,estimated_field_rank,8.0,8.0,
