category,name,estimate,true,squared_error
scalar,beta,-0.30542073542358533,-0.3,2.938437253251297e-05
scalar,xi,0.7635257529781914,0.8,0.0013303706958079195
scalar,eta,0.3356093038842288,0.3,0.001268022523119355
metric,final_loss,0.4702091504444091,,
metric,field_rmse,0.45913415527803425,,
metric,interaction_fro_error,0.12921884442103473,,
metric,penalized_objective,0.4813627685349087,,
metric,mple_loss_without_penalty,0.4702091504444091,,
metric,lambda_uv_ridge,0.01,,
metric,u_frobenius_norm,138.6773752169639,,
metric,v_frobenius_norm,1.7320508075688776,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,5.560613039696596,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
