category,name,estimate,true,squared_error
scalar,beta,-0.3380649626940276,-0.3,0.0014489413848977125
scalar,xi,1.0443891362721756,0.8,0.05972604992785997
scalar,eta,0.33573026428722763,0.3,0.001276651786035135
metric,final_loss,0.4368052807070236,,
metric,field_rmse,0.27371731525491655,,
metric,interaction_fro_error,0.6459642019309384,,
metric,penalized_objective,0.49980303911480417,,
metric,mple_loss_without_penalty,0.4368052807070236,,
metric,lambda_uv_ridge,0.1,,
metric,u_frobenius_norm,43.20617397482595,,
metric,v_frobenius_norm,1.7320508075688772,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,1.361074255282503,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,0.0,,
latent_diagnostic,true_field_rank,0.0,,
