category,name,estimate,true,squared_error
scalar,beta,0.31083040807583223,-0.3,0.3731137874300877
scalar,xi,0.0,0.8,0.6400000000000001
scalar,eta,0.3076638538076592,0.3,5.873465518517265e-05
metric,final_loss,0.46545627953157254,,
metric,field_rmse,0.703724802690663,,
metric,interaction_fro_error,8.851316512906353,,
metric,penalized_objective,0.46914732329934933,,
metric,mple_loss_without_penalty,0.46545627953157254,,
metric,lambda_uv_ridge,0.005,,
metric,u_frobenius_norm,460.67708079345823,,
metric,v_frobenius_norm,2.23606797749979,,
metric,effective_rank,5.0,,
latent_diagnostic,estimated_field_max_abs_entry,13.90463021818734,,
latent_diagnostic,estimated_field_rank,5.0,5.0,
latent_diagnostic,true_field_max_abs_entry,4.167041187957323,,
latent_diagnostic,true_field_rank,5.0,,
