category,name,estimate,true,squared_error
scalar,beta,-0.2840115406280075,-0.3,0.0002556308330898549
scalar,xi,0.603392433096243,0.8,0.038654535363815294
scalar,eta,0.27877703668861104,0.3,0.0004504141717165616
metric,final_loss,0.5804205342128725,,
metric,field_rmse,0.30469622490023796,,
metric,interaction_fro_error,0.6965298717350995,,
metric,penalized_objective,0.5969193149344767,,
metric,mple_loss_without_penalty,0.5804205342128725,,
metric,lambda_uv_ridge,1.0,,
metric,u_frobenius_norm,16.782534486478394,,
metric,v_frobenius_norm,1.7320508075688776,,
metric,effective_rank,3.0,,
latent_diagnostic,estimated_field_max_abs_entry,0.7908924877044827,,
latent_diagnostic,estimated_field_rank,3.0,3.0,
latent_diagnostic,true_field_max_abs_entry,2.8579940649131412,,
latent_diagnostic,true_field_rank,3.0,,
